File,Method Name,Cyclomatic Complexity,Source Lines of Code,Mutant Density
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_int16_to_float, 1, 13, 1
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_int32_to_float, 1, 13, 1
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_int16_to_int32, 1, 13, 1
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_int32_to_int32, 1, 13, 1
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_check_poc_val, 11, 65, 5
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_get_num_tp, 7, 42, 6
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_soc, 2, 16, 4
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_siz, 4, 72, 35
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_com, 3, 46, 10
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_cod, 5, 59, 15
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_coc, 4, 37, 4
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_coc_in_memory, 1, 39, 15
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_get_max_coc_size, 2, 15, 1
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_qcd, 5, 48, 8
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_qcc, 4, 37, 3
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_qcc_in_memory, 1, 35, 16
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_poc, 4, 46, 8
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_poc_in_memory, 2, 67, 22
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_get_max_poc_size, 1, 15, 3
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_get_max_toc_size, 1, 14, 2
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_get_specific_header_sizes, 3, 31, 5
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_ppm, 7, 56, 6
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_tlm, 3, 45, 11
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_sot, 2, 39, 12
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_get_sot_values, 1, 24, 7
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_sot, 37, 224, 16
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_sod, 11, 91, 6
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_sod, 13, 104, 11
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_rgn, 2, 49, 15
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_eoc, 2, 19, 3
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_get_tp_stride, 0, 4, 2
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_update_rates, 20, 126, 31
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_regions, 3, 21, 1
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_epc, 3, 20, 1
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_unk, 7, 48, 6
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_mct_record, 3, 50, 16
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_mcc_record, 8, 90, 31
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_mcc, 31, 188, 40
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_mco, 4, 50, 10
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_cbd, 4, 48, 14
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_get_default_thread_count, 6, 23, 3
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_create_compress, 6, 36, 1
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_initialise_4K_poc, 0, 18, 16
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_set_cinema_parameters, 13, 113, 31
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_is_cinema_compliant, 8, 55, 6
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_get_imf_max_NL, 16, 49, 22
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_set_imf_parameters, 18, 58, 16
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_is_imf_compliant, 106, 407, 69
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_setup_encoder, 122, 559, 76
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_add_mhmarker, 2, 25, 2
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_add_tlmarker, 4, 38, 2
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_mct_validation, 4, 28, 5
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_setup_mct_encoding, 15, 130, 9
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_encoding_validation, 4, 32, 7
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_decoding_validation, 0, 17, 3
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_header_procedure, 23, 135, 19
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_exec, 2, 23, 1
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_destroy, 7, 52, 12
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_tcp_destroy, 13, 57, 16
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_cp_destroy, 7, 40, 9
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_need_nb_tile_parts_correction, 18, 76, 12
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_tile_header, 51, 235, 24
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_decode_tile, 14, 74, 4
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_update_image_data, 30, 156, 9
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_set_decode_area, 22, 127, 3
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_create_decompress, 8, 51, 13
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_create_cstr_index, 2, 18, 2
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_get_SPCod_SPCoc_size, 1, 19, 5
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_SPCod_SPCoc, 4, 51, 15
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_SPCod_SPCoc, 18, 112, 22
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_copy_tile_component_parameters, 2, 27, 1
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_get_SQcd_SQcc_size, 2, 22, 9
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_compare_SQcd_SQcc, 9, 41, 5
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_SQcd_SQcc, 6, 57, 18
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_SQcd_SQcc, 17, 95, 22
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_copy_tile_quantization_parameters, 2, 23, 1
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_dump_tile_info, 5, 42, 3
3rdparty/openjpeg/openjp2/j2k.c, j2k_dump_image_header, 3, 27, 64
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_read_ihdr, 8, 60, 19
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_write_ihdr, 1, 35, 20
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_write_bpcc, 2, 28, 9
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_read_bpcc, 3, 26, 2
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_write_cdef, 2, 39, 16
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_write_colr, 7, 52, 17
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_check_color, 38, 116, 11
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_read_pclr, 16, 96, 15
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_read_cmap, 5, 46, 5
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_apply_cdef, 11, 47, 2
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_read_cdef, 7, 56, 11
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_read_colr, 14, 104, 47
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_decode, 15, 53, 5
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_write_jp2h, 13, 81, 17
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_write_ftyp, 3, 38, 13
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_write_jp2c, 3, 30, 6
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_write_jp, 1, 17, 10
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_setup_encoder, 31, 151, 37
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_default_validation, 2, 27, 6
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_read_header_procedure, 20, 137, 15
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_skip_jp2c, 1, 13, 2
3rdparty/openjpeg/openjp2/jp2.c, opj_jpip_skip_iptr, 1, 13, 2
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_read_boxhdr_char, 7, 55, 13
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_destroy, 13, 56, 8
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_get_tile, 14, 55, 5
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_create, 5, 31, 5
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_setbits, 1, 8, 2
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_init_enc, 0, 11, 3
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_flush, 1, 11, 1
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_bypass_enc, 3, 17, 4
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_bypass_get_extra_bytes, 4, 5, 5
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_bypass_flush_enc, 11, 20, 14
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_reset_enc, 0, 7, 3
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_restart_init_enc, 1, 12, 4
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_erterm_enc, 2, 13, 3
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_segmark_enc, 1, 8, 1
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_init_dec_common, 0, 14, 3
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_init_dec, 1, 16, 6
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_setstate, 0, 5, 1
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_byteout, 3, 31, 16
3rdparty/openjpeg/openjp2/openjpeg.c, opj_read_from_file, 1, 6, 2
3rdparty/openjpeg/openjp2/openjpeg.c, opj_write_from_file, 0, 5, 1
3rdparty/openjpeg/openjp2/openjpeg.c, opj_skip_from_file, 1, 7, 1
3rdparty/openjpeg/openjp2/openjpeg.c, opj_create_decompress, 7, 155, 6
3rdparty/openjpeg/openjp2/openjpeg.c, opj_set_default_decoder_parameters, 1, 15, 2
3rdparty/openjpeg/openjp2/openjpeg.c, opj_create_compress, 7, 88, 6
3rdparty/openjpeg/openjp2/openjpeg.c, opj_set_default_encoder_parameters, 4, 55, 5
3rdparty/openjpeg/openjp2/openjpeg.c, opj_set_MCT, 2, 23, 2
3rdparty/openjpeg/openjp2/openjpeg.c, opj_destroy_codec, 2, 13, 1
3rdparty/openjpeg/openjp2/openjpeg.c, opj_stream_create_file_stream, 4, 36, 1
3rdparty/openjpeg/openjp2/opj_clock.c, opj_clock, 0, 13, 1
3rdparty/openjpeg/openjp2/opj_malloc.c, opj_malloc, 1, 7, 1
3rdparty/openjpeg/openjp2/opj_malloc.c, opj_aligned_realloc, 0, 4, 1
3rdparty/openjpeg/openjp2/opj_malloc.c, opj_aligned_32_realloc, 0, 4, 1
3rdparty/openjpeg/openjp2/opj_malloc.c, opj_realloc, 1, 7, 1
3rdparty/openjpeg/openjp2/pi.c, opj_pi_next_lrcp, 11, 49, 2
3rdparty/openjpeg/openjp2/pi.c, opj_pi_next_rlcp, 11, 48, 2
3rdparty/openjpeg/openjp2/pi.c, opj_pi_next_rpcl, 41, 122, 20
3rdparty/openjpeg/openjp2/pi.c, opj_pi_next_pcrl, 40, 121, 20
3rdparty/openjpeg/openjp2/pi.c, opj_pi_next_cprl, 39, 118, 20
3rdparty/openjpeg/openjp2/pi.c, opj_get_encoding_parameters, 6, 81, 10
3rdparty/openjpeg/openjp2/pi.c, opj_get_all_encoding_parameters, 13, 98, 11
3rdparty/openjpeg/openjp2/pi.c, opj_pi_create, 5, 46, 6
3rdparty/openjpeg/openjp2/pi.c, opj_pi_update_encode_poc_and_final, 2, 57, 4
3rdparty/openjpeg/openjp2/pi.c, opj_pi_update_encode_not_poc, 1, 40, 3
3rdparty/openjpeg/openjp2/pi.c, opj_pi_update_decode_poc, 1, 35, 3
3rdparty/openjpeg/openjp2/pi.c, opj_pi_update_decode_not_poc, 1, 26, 3
3rdparty/openjpeg/openjp2/pi.c, opj_pi_check_next_level, 19, 80, 5
3rdparty/openjpeg/openjp2/pi.c, opj_pi_create_encode, 47, 258, 45
3rdparty/openjpeg/openjp2/pi.c, opj_pi_destroy, 6, 28, 2
3rdparty/openjpeg/openjp2/pi.c, opj_pi_update_encoding_parameters, 1, 23, 1
3rdparty/openjpeg/openjp2/sparse_array.c, opj_sparse_array_int32_create, 7, 32, 3
3rdparty/openjpeg/openjp2/sparse_array.c, opj_sparse_array_int32_read_or_write, 43, 195, 32
3rdparty/openjpeg/openjp2/t2.c, opj_t2_getcommacode, 1, 8, 1
3rdparty/openjpeg/openjp2/t2.c, opj_t2_putnumpasses, 5, 14, 17
3rdparty/openjpeg/openjp2/t2.c, opj_t2_getnumpasses, 4, 17, 12
3rdparty/openjpeg/openjp2/t2.c, opj_t2_encode_packets, 26, 129, 11
3rdparty/openjpeg/openjp2/t2.c, opj_t2_decode_packets, 21, 144, 6
3rdparty/openjpeg/openjp2/t2.c, opj_t2_encode_packet, 49, 248, 35
3rdparty/openjpeg/openjp2/t2.c, opj_t2_read_packet_data, 15, 100, 6
3rdparty/openjpeg/openjp2/t2.c, opj_t2_skip_packet_data, 13, 80, 4
3rdparty/openjpeg/openjp2/t2.c, opj_t2_init_seg, 7, 37, 11
3rdparty/openjpeg/openjp2/tcd.c, opj_tcd_rateallocate_fixed, 1, 7, 1
3rdparty/openjpeg/openjp2/tcd.c, opj_tcd_makelayer, 16, 80, 11
3rdparty/openjpeg/openjp2/tcd.c, opj_tcd_makelayer_fixed, 19, 87, 16
3rdparty/openjpeg/openjp2/tcd.c, opj_tcd_rateallocate, 33, 154, 24
3rdparty/openjpeg/openjp2/tcd.c, opj_tcd_init, 2, 22, 1
3rdparty/openjpeg/openjp2/tcd.c, opj_alloc_tile_component_data, 7, 25, 1
3rdparty/openjpeg/openjp2/tcd.c, opj_tcd_init_tile, 51, 359, 49
3rdparty/openjpeg/openjp2/tcd.c, opj_tcd_get_decoded_tile_size, 10, 47, 8
3rdparty/openjpeg/openjp2/tcd.c, opj_tcd_encode_tile, 11, 60, 1
3rdparty/openjpeg/openjp2/tcd.c, opj_tcd_decode_tile, 38, 190, 5
3rdparty/openjpeg/openjp2/tcd.c, opj_tcd_update_tile_data, 20, 105, 10
3rdparty/openjpeg/openjp2/tcd.c, opj_tcd_free_tile, 12, 71, 13
3rdparty/openjpeg/openjp2/tcd.c, opj_tcd_t2_decode, 2, 29, 1
3rdparty/openjpeg/openjp2/tcd.c, opj_tcd_dwt_decode, 6, 26, 3
3rdparty/openjpeg/openjp2/tcd.c, opj_tcd_mct_decode, 26, 129, 29
3rdparty/openjpeg/openjp2/tcd.c, opj_tcd_dc_level_shift_decode, 13, 75, 14
3rdparty/openjpeg/openjp2/tcd.c, opj_tcd_get_encoder_input_buffer_size, 3, 25, 6
3rdparty/openjpeg/openjp2/tcd.c, opj_tcd_dc_level_shift_encode, 4, 35, 4
3rdparty/openjpeg/openjp2/tcd.c, opj_tcd_mct_encode, 7, 46, 6
3rdparty/openjpeg/openjp2/tcd.c, opj_tcd_dwt_encode, 5, 21, 1
3rdparty/openjpeg/openjp2/tcd.c, opj_tcd_t1_encode, 2, 21, 3
3rdparty/openjpeg/openjp2/tcd.c, opj_tcd_t2_encode, 2, 34, 1
3rdparty/openjpeg/openjp2/tcd.c, opj_tcd_copy_tile_data, 14, 74, 8
3rdparty/openjpeg/openjp2/tcd.c, opj_tcd_is_subband_area_of_interest, 15, 62, 22
3rdparty/openjpeg/openjp2/tcd.c, opj_tcd_marker_info_create, 1, 10, 1
3rdparty/openjpeg/openjp2/tgt.c, opj_tgt_destroy, 2, 11, 1
3rdparty/openjpeg/openjp2/tgt.c, opj_tgt_reset, 2, 15, 2
3rdparty/openjpeg/openjp2/tgt.c, opj_tgt_encode, 7, 38, 5
3rdparty/openjpeg/openjp2/tgt.c, opj_tgt_decode, 8, 35, 3
3rdparty/openjpeg/openjp2/thread.c, opj_mutex_create, 2, 11, 1
3rdparty/openjpeg/openjp2/thread.c, opj_tls_new, 0, 4, 1
3rdparty/openjpeg/openjp2/thread.c, opj_tls_set, 5, 30, 1
3rdparty/openjpeg/openjp2/thread.c, opj_thread_pool_create, 5, 27, 1
3rdparty/openjpeg/openjp2/thread.c, opj_thread_pool_submit_job, 5, 51, 1
3rdparty/protobuf/src/google/protobuf/any.cc, GetAnyFieldDescriptors, 4, 14, 2
3rdparty/protobuf/src/google/protobuf/any_lite.cc, GetTypeUrl, 2, 9, 1
3rdparty/protobuf/src/google/protobuf/any_lite.cc, InternalIs, 2, 6, 2
3rdparty/protobuf/src/google/protobuf/any_lite.cc, ParseAnyTypeUrl, 3, 12, 3
3rdparty/protobuf/src/google/protobuf/arena.cc, AllocateMemory, 3, 22, 1
3rdparty/protobuf/src/google/protobuf/arena.cc, CleanupList, 3, 16, 1
3rdparty/protobuf/src/google/protobuf/arena.cc, Init, 1, 16, 2
3rdparty/protobuf/src/google/protobuf/arena_impl.h, AlignUpTo8, 0, 3, 2
3rdparty/protobuf/src/google/protobuf/arena_impl.h, thread_cache, 0, 1, 2
3rdparty/protobuf/src/google/protobuf/arenastring.h, SetTagged, 0, 4, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, enum_value_descriptor, 2, 9, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AllocRawInternal, 9, 32, 3
3rdparty/protobuf/src/google/protobuf/descriptor.cc, TagToSize, 0, 4, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, RelocateToUsedList, 4, 17, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindFieldByNumber, 4, 12, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AddFieldByNumber, 4, 10, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, Strdup, 0, 6, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, map_value, 1, 5, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, RetrieveOptionsAssumingRightPool, 7, 42, 5
3rdparty/protobuf/src/google/protobuf/descriptor.cc, DebugStringWithOptions, 15, 80, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, DebugStringWithOptions, 2, 15, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, GetSourceLocation, 5, 23, 6
3rdparty/protobuf/src/google/protobuf/descriptor.cc, LookupSymbolNoPlaceholder, 11, 49, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, NewPlaceholderWithMutexHeld, 7, 75, 13
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AddSymbol, 8, 42, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AddPackage, 5, 29, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AddRecursiveImportError, 2, 16, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, BuildMessage, 28, 124, 8
3rdparty/protobuf/src/google/protobuf/descriptor.cc, BuildFieldOrExtension, 55, 229, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, BuildEnumValue, 5, 45, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, CrossLinkMessage, 24, 89, 8
3rdparty/protobuf/src/google/protobuf/descriptor.cc, ValidateMessageOptions, 3, 22, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, ValidateMapEntry, 34, 59, 3
3rdparty/protobuf/src/google/protobuf/descriptor.cc, InterpretSingleOption, 21, 132, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, ExamineIfOptionIsSet, 12, 51, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, SetOptionValue, 36, 194, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, CrossLinkOnDemandHelper, 2, 10, 1
3rdparty/protobuf/src/google/protobuf/descriptor.h, is_synthetic, 1, 3, 1
3rdparty/protobuf/src/google/protobuf/descriptor.pb.cc, PROTOBUF_SECTION_VARIABLE, 0, 409, 202
3rdparty/protobuf/src/google/protobuf/descriptor.pb.cc, PROTOBUF_SECTION_VARIABLE, 0, 29, 80
3rdparty/protobuf/src/google/protobuf/descriptor_database.cc, AddSymbol, 3, 23, 1
3rdparty/protobuf/src/google/protobuf/dynamic_message.cc, OffsetValue, 1, 6, 1
3rdparty/protobuf/src/google/protobuf/dynamic_message.cc, SharedCtor, 19, 92, 1
3rdparty/protobuf/src/google/protobuf/dynamic_message.cc, GetPrototypeNoLock, 20, 103, 5
3rdparty/protobuf/src/google/protobuf/extension_set_heavy.cc, ParseField, 1, 15, 2
3rdparty/protobuf/src/google/protobuf/generated_message_table_driven.h, TableSerialize, 0, 8, 2
3rdparty/protobuf/src/google/protobuf/generated_message_table_driven.h, TableSerializeToArray, 0, 9, 2
3rdparty/protobuf/src/google/protobuf/generated_message_tctable_impl.h, ParseLoop, 4, 14, 1
3rdparty/protobuf/src/google/protobuf/generated_message_util.cc, StringSpaceUsedExcludingSelfLong, 2, 9, 1
3rdparty/protobuf/src/google/protobuf/generated_message_util.h, IsPresent, 0, 4, 3
3rdparty/protobuf/src/google/protobuf/generated_message_util.h, IsOneofPresent, 0, 5, 1
3rdparty/protobuf/src/google/protobuf/io/coded_stream.cc, BytesUntilLimit, 1, 5, 1
3rdparty/protobuf/src/google/protobuf/io/coded_stream.cc, BytesUntilTotalBytesLimit, 1, 4, 1
3rdparty/protobuf/src/google/protobuf/io/coded_stream.cc, ReadVarint32FromArray, 6, 32, 16
3rdparty/protobuf/src/google/protobuf/io/coded_stream.cc, ReadVarint64FromArray, 9, 27, 28
3rdparty/protobuf/src/google/protobuf/io/coded_stream.cc, ReadVarint32Fallback, 5, 16, 4
3rdparty/protobuf/src/google/protobuf/io/coded_stream.cc, ReadVarintSizeAsIntSlow, 2, 5, 1
3rdparty/protobuf/src/google/protobuf/io/coded_stream.cc, ReadVarintSizeAsIntFallback, 5, 12, 3
3rdparty/protobuf/src/google/protobuf/io/coded_stream.cc, ReadTagFallback, 9, 28, 2
3rdparty/protobuf/src/google/protobuf/io/coded_stream.cc, ReadVarint64Slow, 4, 23, 4
3rdparty/protobuf/src/google/protobuf/io/coded_stream.cc, ReadVarint64Fallback, 4, 16, 2
3rdparty/protobuf/src/google/protobuf/io/coded_stream.cc, WriteVarint32ToArrayOutOfLineHelper, 2, 18, 10
3rdparty/protobuf/src/google/protobuf/io/coded_stream.h, TagSize, 4, 7, 13
3rdparty/protobuf/src/google/protobuf/io/coded_stream.h, WriteTag, 0, 5, 1
3rdparty/protobuf/src/google/protobuf/io/coded_stream.h, WriteLengthDelim, 0, 5, 1
3rdparty/protobuf/src/google/protobuf/io/coded_stream.h, ZigZagEncode32, 0, 3, 2
3rdparty/protobuf/src/google/protobuf/io/coded_stream.h, ZigZagEncode64, 0, 3, 2
3rdparty/protobuf/src/google/protobuf/io/coded_stream.h, UnsafeWriteSize, 1, 10, 2
3rdparty/protobuf/src/google/protobuf/io/coded_stream.h, ReadVarint32, 2, 14, 2
3rdparty/protobuf/src/google/protobuf/io/coded_stream.h, ReadVarint64, 2, 10, 2
3rdparty/protobuf/src/google/protobuf/io/coded_stream.h, ReadVarintSizeAsInt, 2, 12, 2
3rdparty/protobuf/src/google/protobuf/io/coded_stream.h, ReadTagNoLastTag, 2, 12, 2
3rdparty/protobuf/src/google/protobuf/io/coded_stream.h, ReadTagWithCutoffNoLastTag, 7, 23, 12
