File,Method Name,Cyclomatic Complexity,Source Lines of Code,Mutant Density
Bio/Seq,_SeqAbstractBaseClass.complement,14,42,25
Bio/Seq,_SeqAbstractBaseClass.complement_rna,5,14,5
Bio/Seq,_SeqAbstractBaseClass.reverse_complement,14,42,30
Bio/Seq,_SeqAbstractBaseClass.reverse_complement_rna,5,15,11
Bio/Seq,_SeqAbstractBaseClass.transcribe,3,11,3
Bio/Seq,_SeqAbstractBaseClass.back_transcribe,3,11,3
Bio/Seq,_SeqAbstractBaseClass.join,7,18,6
Bio/Seq,_SeqAbstractBaseClass.replace,7,19,7
Bio/Seq,_SeqAbstractBaseClass.defined,2,6,1
Bio/Seq,_SeqAbstractBaseClass.defined_ranges,3,11,4
Bio/Seq,Seq.__init__,20,57,35
Bio/Seq,Seq.ungap,3,13,6
Bio/Seq,MutableSeq.__init__,6,15,5
Bio/Seq,MutableSeq.__setitem__,5,12,4
Bio/Seq,MutableSeq.pop,1,8,2
Bio/Seq,MutableSeq.remove,3,8,1
Bio/Seq,MutableSeq.extend,4,9,3
Bio/Seq,_UndefinedSequenceData.__getitem__,3,10,3
Bio/Seq,_UndefinedSequenceData.__add__,4,12,4
Bio/Seq,_UndefinedSequenceData.__radd__,1,6,1
Bio/Seq,_UndefinedSequenceData.replace,2,6,2
Bio/Seq,_PartiallyDefinedSequenceData.__getitem__,20,65,68
Bio/Seq,_PartiallyDefinedSequenceData.__add__,9,28,18
Bio/Seq,_PartiallyDefinedSequenceData.__radd__,5,18,9
Bio/Seq,_PartiallyDefinedSequenceData.__mul__,4,20,13
Bio/Seq,_PartiallyDefinedSequenceData.replace,2,10,2
Bio/Seq,_PartiallyDefinedSequenceData.defined_ranges,1,6,1
Bio/Seq,translate,3,8,2
Bio/SeqRecord,_RestrictedDict.__setitem__,2,13,6
Bio/SeqRecord,SeqRecord.__init__,14,52,19
Bio/SeqRecord,SeqRecord._set_per_letter_annotations,4,11,4
Bio/SeqRecord,SeqRecord._set_seq,5,12,5
Bio/SeqRecord,SeqRecord.__getitem__,15,50,23
Bio/SeqRecord,SeqRecord.__contains__,1,4,1
Bio/SeqRecord,SeqRecord.__str__,9,26,9
Bio/SeqRecord,SeqRecord.__format__,5,20,6
Bio/SeqRecord,SeqRecord.__add__,12,41,19
Bio/SeqRecord,SeqRecord.__radd__,2,16,2
Bio/SeqRecord,SeqRecord.reverse_complement,22,62,22
Bio/SeqRecord,SeqRecord.translate,16,53,16
Bio/SeqFeature,SeqFeature.__init__,8,50,10
Bio/SeqFeature,SeqFeature._set_strand,5,12,4
Bio/SeqFeature,SeqFeature._get_ref,3,6,2
Bio/SeqFeature,SeqFeature._set_ref,5,12,4
Bio/SeqFeature,SeqFeature._get_ref_db,3,6,2
Bio/SeqFeature,SeqFeature._get_location_operator,3,6,2
Bio/SeqFeature,SeqFeature._set_location_operator,4,11,3
Bio/SeqFeature,SeqFeature.__eq__,1,10,5
Bio/SeqFeature,SeqFeature.__repr__,7,21,15
Bio/SeqFeature,SeqFeature.__str__,3,14,7
Bio/SeqFeature,SeqFeature.extract,2,7,1
Bio/SeqFeature,SeqFeature.translate,6,34,9
Bio/SeqFeature,SeqFeature.__contains__,1,4,1
Bio/SeqFeature,Reference.__str__,3,16,9
Bio/SeqFeature,Reference.__eq__,1,13,9
Bio/SeqFeature,Location.fromstring,17,58,65
Bio/SeqFeature,SimpleLocation.__init__,6,25,8
Bio/SeqFeature,SimpleLocation.fromstring,19,80,60
Bio/SeqFeature,SimpleLocation._set_strand,2,9,6
Bio/SeqFeature,SimpleLocation.__str__,6,21,16
Bio/SeqFeature,SimpleLocation.__repr__,4,13,6
Bio/SeqFeature,SimpleLocation.__add__,3,7,2
Bio/SeqFeature,SimpleLocation.__radd__,2,5,1
Bio/SeqFeature,SimpleLocation.__sub__,2,6,3
Bio/SeqFeature,SimpleLocation.__len__,1,4,1
Bio/SeqFeature,SimpleLocation.__contains__,3,12,8
Bio/SeqFeature,SimpleLocation.__iter__,2,8,8
Bio/SeqFeature,SimpleLocation.__eq__,2,13,8
Bio/SeqFeature,SimpleLocation._shift,2,10,4
Bio/SeqFeature,SimpleLocation._flip,4,18,14
Bio/SeqFeature,SimpleLocation.nofuzzy_start,4,12,3
Bio/SeqFeature,SimpleLocation.nofuzzy_end,4,12,3
Bio/SeqFeature,SimpleLocation.extract,6,23,13
Bio/SeqFeature,CompoundLocation.__init__,4,16,6
Bio/SeqFeature,CompoundLocation.__str__,1,5,1
Bio/SeqFeature,CompoundLocation._get_strand,2,7,2
Bio/SeqFeature,CompoundLocation.__add__,5,14,7
Bio/SeqFeature,CompoundLocation.__radd__,3,8,3
Bio/SeqFeature,CompoundLocation.__contains__,3,8,2
Bio/SeqFeature,CompoundLocation.__eq__,6,15,8
Bio/SeqFeature,CompoundLocation.nofuzzy_start,4,12,3
Bio/SeqFeature,CompoundLocation.nofuzzy_end,4,12,3
Bio/SeqFeature,CompoundLocation.extract,1,8,1
Bio/SeqFeature,Position.fromstring,10,39,31
Bio/SeqFeature,ExactPosition.__new__,2,6,2
Bio/SeqFeature,ExactPosition.__repr__,1,4,1
Bio/SeqFeature,ExactPosition.__add__,1,4,1
Bio/SeqFeature,ExactPosition._flip,1,4,1
Bio/SeqFeature,WithinPosition.__new__,2,15,6
Bio/SeqFeature,WithinPosition.__repr__,1,8,1
Bio/SeqFeature,WithinPosition.extension,1,8,1
Bio/SeqFeature,WithinPosition.__add__,1,5,3
Bio/SeqFeature,WithinPosition._flip,1,5,3
Bio/SeqFeature,BetweenPosition.__new__,1,10,3
Bio/SeqFeature,BetweenPosition.__repr__,1,8,1
Bio/SeqFeature,BetweenPosition.extension,1,8,1
Bio/SeqFeature,BetweenPosition.__add__,1,5,3
Bio/SeqFeature,BetweenPosition._flip,1,5,3
Bio/SeqFeature,BeforePosition.__new__,2,6,2
Bio/SeqFeature,BeforePosition.__repr__,1,4,1
Bio/SeqFeature,BeforePosition.__add__,1,4,1
Bio/SeqFeature,BeforePosition._flip,1,4,1
Bio/SeqFeature,AfterPosition.__new__,2,6,2
Bio/SeqFeature,AfterPosition.__repr__,1,4,1
Bio/SeqFeature,AfterPosition.__add__,1,4,1
Bio/SeqFeature,AfterPosition._flip,1,4,1
Bio/SeqFeature,OneOfPosition.__new__,2,10,2
Bio/SeqFeature,OneOfPosition.extension,1,10,1
Bio/SeqFeature,OneOfPosition.__repr__,1,7,1
Bio/SeqFeature,OneOfPosition.__str__,2,9,5
Bio/SeqFeature,OneOfPosition.__add__,1,6,2
Bio/SeqFeature,OneOfPosition._flip,1,7,4
Bio/File,as_handle,3,9,1
Bio/File,_IndexedSeqFileDict.__init__,4,20,3
Bio/File,_IndexedSeqFileDict.__str__,2,5,1
Bio/File,_IndexedSeqFileDict.__getitem__,4,15,5
Bio/File,_SQLiteManySeqFilesDict.__init__,4,31,3
Bio/File,_SQLiteManySeqFilesDict._load_index,17,83,31
Bio/File,_SQLiteManySeqFilesDict._build_index,12,79,27
Bio/File,_SQLiteManySeqFilesDict.__getitem__,6,26,10
Bio/File,_SQLiteManySeqFilesDict.get_raw,6,27,9
Bio/File,_SQLiteManySeqFilesDict.close,2,6,1
Bio/Restriction/PrintFormat,PrintFormat.print_as,3,9,4
Bio/Restriction/PrintFormat,PrintFormat.format_output,4,12,3
Bio/Restriction/PrintFormat,PrintFormat._make_list,1,4,1
Bio/Restriction/PrintFormat,PrintFormat._make_map,1,4,1
Bio/Restriction/PrintFormat,PrintFormat._make_number,1,4,1
Bio/Restriction/PrintFormat,PrintFormat._make_nocut,1,4,1
Bio/Restriction/PrintFormat,PrintFormat._make_nocut_only,4,18,6
Bio/Restriction/PrintFormat,PrintFormat._make_list_only,2,6,2
Bio/Restriction/PrintFormat,PrintFormat._make_number_only,4,23,10
Bio/Restriction/PrintFormat,PrintFormat._make_map_only,17,111,76
Bio/Restriction/PrintFormat,PrintFormat.__next_section,3,22,10
Bio/Restriction/Restriction,FormattedSeq.__init__,4,20,5
Bio/Restriction/Restriction,FormattedSeq.__len__,1,4,1
Bio/Restriction/Restriction,FormattedSeq.__repr__,1,3,1
Bio/Restriction/Restriction,FormattedSeq.__eq__,3,8,3
Bio/Restriction/Restriction,FormattedSeq.finditer,2,8,4
Bio/Restriction/Restriction,FormattedSeq.__getitem__,2,5,1
Bio/Restriction/Restriction,RestrictionType.__init__,5,14,4
Bio/Restriction/Restriction,RestrictionType.__add__,3,7,2
Bio/Restriction/Restriction,RestrictionType.__len__,3,6,2
Bio/Restriction/Restriction,RestrictionType.__eq__,1,4,1
Bio/Restriction/Restriction,RestrictionType.__ne__,3,9,4
Bio/Restriction/Restriction,RestrictionType.__rshift__,3,11,6
Bio/Restriction/Restriction,RestrictionType.__mod__,2,6,2
Bio/Restriction/Restriction,RestrictionType.__ge__,4,14,10
Bio/Restriction/Restriction,RestrictionType.__gt__,4,13,10
Bio/Restriction/Restriction,RestrictionType.__le__,4,14,10
Bio/Restriction/Restriction,RestrictionType.__lt__,4,13,10
Bio/Restriction/Restriction,AbstractCut.search,2,9,1
Bio/Restriction/Restriction,AbstractCut.is_equischizomer,1,6,2
Bio/Restriction/Restriction,AbstractCut.is_neoschizomer,1,4,1
Bio/Restriction/Restriction,AbstractCut.is_isoschizomer,1,8,4
Bio/Restriction/Restriction,AbstractCut.equischizomers,2,14,4
Bio/Restriction/Restriction,AbstractCut.neoschizomers,2,10,3
Bio/Restriction/Restriction,AbstractCut.isoschizomers,2,16,6
Bio/Restriction/Restriction,OneCut._modify,1,5,1
Bio/Restriction/Restriction,OneCut._rev_modify,1,5,1
Bio/Restriction/Restriction,TwoCuts._modify,1,6,2
Bio/Restriction/Restriction,TwoCuts._rev_modify,1,6,2
Bio/Restriction/Restriction,Palindromic._search,2,9,1
Bio/Restriction/Restriction,NonPalindromic._search,4,20,5
Bio/Restriction/Restriction,Blunt.catalyse,5,24,27
Bio/Restriction/Restriction,Blunt.compatible_end,2,9,2
Bio/Restriction/Restriction,Ov5.catalyse,5,24,27
Bio/Restriction/Restriction,Ov5.compatible_end,2,11,4
Bio/Restriction/Restriction,Ov5._mod1,2,6,1
Bio/Restriction/Restriction,Ov3.catalyse,5,24,27
Bio/Restriction/Restriction,Ov3.compatible_end,2,11,4
Bio/Restriction/Restriction,Ov3._mod1,2,6,1
Bio/Restriction/Restriction,Defined._drop,6,24,21
Bio/Restriction/Restriction,Defined.elucidate,7,23,40
Bio/Restriction/Restriction,Defined._mod2,3,9,3
Bio/Restriction/Restriction,Ambiguous._drop,6,24,21
Bio/Restriction/Restriction,Ambiguous._mod2,7,21,11
Bio/Restriction/Restriction,Ambiguous.elucidate,19,55,220
Bio/Restriction/Restriction,NotDefined._drop,6,20,17
Bio/Restriction/Restriction,NotDefined._mod2,1,7,1
Bio/Restriction/Restriction,Commercially_available.suppliers,2,7,1
Bio/Restriction/Restriction,Commercially_available.supplier_list,1,6,1
Bio/Restriction/Restriction,RestrictionBatch.__init__,1,11,2
Bio/Restriction/Restriction,RestrictionBatch.__str__,2,8,7
Bio/Restriction/Restriction,RestrictionBatch.__contains__,3,8,2
Bio/Restriction/Restriction,RestrictionBatch.get,3,11,3
Bio/Restriction/Restriction,RestrictionBatch.lambdasplit,1,8,3
Bio/Restriction/Restriction,RestrictionBatch.format,5,10,3
Bio/Restriction/Restriction,RestrictionBatch.is_restriction,1,5,1
Bio/Restriction/Restriction,RestrictionBatch.split,6,19,3
Bio/Restriction/Restriction,RestrictionBatch.search,6,21,8
Bio/Restriction/Restriction,Analysis.__init__,2,10,1
Bio/Restriction/Restriction,Analysis._sub_set,1,5,1
Bio/Restriction/Restriction,Analysis._boundaries,7,19,18
Bio/Restriction/Restriction,Analysis._test_normal,1,5,4
Bio/Restriction/Restriction,Analysis._test_reverse,1,6,9
Bio/Restriction/Restriction,Analysis.format_output,2,7,2
Bio/Restriction/Restriction,Analysis.change,8,26,14
Bio/Restriction/Restriction,Analysis.blunt,2,7,2
Bio/Restriction/Restriction,Analysis.overhang5,2,7,2
Bio/Restriction/Restriction,Analysis.overhang3,2,7,2
Bio/Restriction/Restriction,Analysis.defined,2,7,2
Bio/Restriction/Restriction,Analysis.with_sites,2,7,2
Bio/Restriction/Restriction,Analysis.without_site,2,7,3
Bio/Restriction/Restriction,Analysis.with_N_sites,2,8,3
Bio/Restriction/Restriction,Analysis.with_number_list,2,8,3
Bio/Restriction/Restriction,Analysis.with_name,4,14,5
Bio/Restriction/Restriction,Analysis.with_site_size,2,10,4
Bio/Restriction/Restriction,Analysis.only_between,6,19,8
Bio/Restriction/Restriction,Analysis.between,5,15,5
Bio/Restriction/Restriction,Analysis.show_only_between,2,14,12
Bio/Restriction/Restriction,Analysis.only_outside,6,19,8
Bio/Restriction/Restriction,Analysis.outside,5,15,5
Bio/Restriction/Restriction,Analysis.do_not_cut,2,9,2
Bio/ExPASy/ScanProsite,Parser.feed,3,9,4
Bio/ExPASy/ScanProsite,ContentHandler.startElement,3,12,4
Bio/ExPASy/ScanProsite,ContentHandler.endElement,4,14,9
Bio/ExPASy/ScanProsite,ContentHandler.characters,1,5,1
Bio/ExPASy/Enzyme,Record.__repr__,3,7,2
Bio/ExPASy/Enzyme,Record.__str__,1,14,9
Bio/ExPASy/cellosaurus,Record.__repr__,3,7,2
Bio/ExPASy/cellosaurus,Record.__str__,1,20,29
Bio/Pathway/Rep/Graph,Graph.__eq__,1,9,4
Bio/Pathway/Rep/Graph,Graph.__repr__,2,10,2
Bio/Pathway/Rep/Graph,Graph.__str__,1,16,7
Bio/Pathway/Rep/Graph,Graph.add_node,2,6,2
Bio/Pathway/Rep/Graph,Graph.add_edge,5,17,13
Bio/Pathway/Rep/Graph,Graph.child_edges,2,10,3
Bio/Pathway/Rep/Graph,Graph.edges,2,7,3
Bio/Pathway/Rep/Graph,Graph.parent_edges,5,14,5
Bio/Pathway/Rep/Graph,Graph.remove_node,7,22,12
Bio/Pathway/Rep/MultiGraph,MultiGraph.__eq__,1,8,3
Bio/Pathway/Rep/MultiGraph,MultiGraph.__repr__,2,9,2
Bio/Pathway/Rep/MultiGraph,MultiGraph.__str__,1,16,7
Bio/Pathway/Rep/MultiGraph,MultiGraph.add_node,2,6,2
Bio/Pathway/Rep/MultiGraph,MultiGraph.add_edge,4,13,8
Bio/Pathway/Rep/MultiGraph,MultiGraph.child_edges,2,7,3
Bio/Pathway/Rep/MultiGraph,MultiGraph.edges,2,7,3
Bio/Pathway/Rep/MultiGraph,MultiGraph.parent_edges,5,14,5
Bio/Pathway/Rep/MultiGraph,MultiGraph.remove_node,5,19,8
Bio/motifs/thresholds,ScoreDistribution.__init__,7,40,41
Bio/motifs/thresholds,ScoreDistribution._index_diff,1,6,7
Bio/motifs/thresholds,ScoreDistribution._add,1,4,2
Bio/motifs/thresholds,ScoreDistribution.modify,3,13,14
Bio/motifs/thresholds,ScoreDistribution.threshold_fpr,2,13,9
Bio/motifs/thresholds,ScoreDistribution.threshold_fnr,2,13,11
Bio/motifs/thresholds,ScoreDistribution.threshold_balanced,3,17,18
Bio/motifs/thresholds,ScoreDistribution.threshold_patser,1,5,3
Bio/motifs/minimal,Record.__getitem__,4,9,3
Bio/motifs/mast,Record.__getitem__,4,9,3
Bio/motifs/meme,Record.__getitem__,4,8,3
Bio/motifs/xms,XMSScanner.__init__,3,8,2
Bio/motifs/xms,XMSScanner.get_property_value,7,19,10
Bio/motifs/xms,XMSScanner.get_acgt,6,14,8
Bio/motifs/xms,XMSScanner.get_text,4,11,3
Bio/motifs/applications/_xxmotif,XXmotifCommandline.__init__,1,160,9
Bio/NMR/xpktools,XpkEntry.__init__,3,10,2
Bio/NMR/xpktools,Peaklist.residue_dict,6,27,15
Bio/Entrez/Parser,NoneElement.__eq__,3,8,2
Bio/Entrez/Parser,NoneElement.__ne__,3,8,2
Bio/Entrez/Parser,NoneElement.__repr__,3,9,3
Bio/Entrez/Parser,IntegerElement.__repr__,3,9,2
Bio/Entrez/Parser,StringElement.__repr__,2,9,2
Bio/Entrez/Parser,ListElement.__init__,2,10,1
Bio/Entrez/Parser,ListElement.__repr__,2,9,2
Bio/Entrez/Parser,ListElement.store,2,12,4
Bio/Entrez/Parser,DictionaryElement.__init__,4,14,2
Bio/Entrez/Parser,DictionaryElement.__repr__,2,9,2
Bio/Entrez/Parser,DictionaryElement.store,3,17,7
Bio/Entrez/Parser,OrderedListElement.__init__,2,11,1
Bio/Entrez/Parser,OrderedListElement.__repr__,2,9,2
Bio/Entrez/Parser,OrderedListElement.store,3,15,8
Bio/Entrez/Parser,NotXMLError.__str__,1,6,1
Bio/Entrez/Parser,CorruptedXMLError.__str__,1,6,1
Bio/Entrez/Parser,ValidationError.__str__,1,6,1
Bio/Entrez/Parser,DataHandlerMeta.__init__,3,7,2
Bio/Entrez/Parser,DataHandlerMeta.directory,3,20,3
Bio/Entrez/Parser,DataHandler.__init__,2,24,1
Bio/Entrez/Parser,DataHandler.read,8,23,8
Bio/Entrez/Parser,DataHandler.parse,13,38,18
Bio/Entrez/Parser,DataHandler.startNamespaceDeclHandler,5,17,12
Bio/Entrez/Parser,DataHandler.endNamespaceDeclHandler,5,15,8
Bio/Entrez/Parser,DataHandler.schemaHandler,2,18,3
Bio/Entrez/Parser,DataHandler.startElementHandler,22,117,36
Bio/Entrez/Parser,DataHandler.startRawElementHandler,7,25,9
Bio/Entrez/Parser,DataHandler.startSkipElementHandler,1,5,1
Bio/Entrez/Parser,DataHandler.endStringElementHandler,7,34,7
Bio/Entrez/Parser,DataHandler.endRawElementHandler,5,16,6
Bio/Entrez/Parser,DataHandler.endSkipElementHandler,2,9,3
Bio/Entrez/Parser,DataHandler.endErrorElementHandler,5,21,5
Bio/Entrez/Parser,DataHandler.endIntegerElementHandler,4,24,4
Bio/Entrez/Parser,DataHandler.parse_xsd,11,53,35
Bio/Entrez/Parser,DataHandler.elementDecl,19,86,36
Bio/Entrez/Parser,DataHandler.open_dtd_file,6,18,3
Bio/Entrez/Parser,DataHandler.open_xsd_file,6,18,3
Bio/Entrez/Parser,DataHandler.save_dtd_file,4,13,3
Bio/Entrez/Parser,DataHandler.save_xsd_file,4,13,3
Bio/Entrez/Parser,DataHandler.externalEntityRefHandler,8,39,14
Bio/Data/CodonTable,CodonTable.__str__,12,39,37
Bio/Data/CodonTable,AmbiguousForwardTable.__contains__,3,7,2
Bio/Data/CodonTable,AmbiguousForwardTable.get,3,6,2
Bio/Data/CodonTable,AmbiguousForwardTable.__getitem__,16,50,17
Bio/Geo/Record,Record.__str__,12,43,33
Bio/Blast/ParseBlastTable,BlastTableReader.__init__,2,12,3
Bio/Blast/ParseBlastTable,BlastTableReader.__next__,5,22,8
Bio/Blast/ParseBlastTable,BlastTableReader._consume_header,3,6,2
Bio/Blast/ParseBlastTable,BlastTableReader._parse_version,1,7,1
Bio/Blast/ParseBlastTable,BlastTableReader._parse_query,1,4,1
Bio/Blast/Applications,_NcbibaseblastCommandline.__init__,3,45,3
Bio/Blast/Applications,_NcbibaseblastCommandline._validate_incompatibilities,5,8,2
Bio/Blast/Applications,_NcbiblastCommandline.__init__,3,119,3
Bio/Blast/Applications,_NcbiblastCommandline._validate,2,12,3
Bio/Blast/Applications,_Ncbiblast2SeqCommandline.__init__,3,38,3
Bio/Blast/Applications,_NcbiblastMain2SeqCommandline.__init__,3,19,3
Bio/Blast/Applications,NcbiblastpCommandline.__init__,1,30,2
Bio/Blast/Applications,NcbiblastnCommandline.__init__,1,76,4
Bio/Blast/Applications,NcbiblastnCommandline._validate,2,9,6
Bio/Blast/Applications,NcbiblastxCommandline.__init__,1,48,2
Bio/Blast/Applications,NcbitblastnCommandline.__init__,1,49,2
Bio/Blast/Applications,NcbitblastxCommandline.__init__,1,35,1
Bio/Blast/Applications,NcbipsiblastCommandline.__init__,1,80,1
Bio/Blast/Applications,NcbirpsblastCommandline.__init__,1,30,1
Bio/Blast/Applications,NcbirpstblastnCommandline.__init__,1,28,2
Bio/Blast/Applications,NcbiblastformatterCommandline.__init__,1,20,2
Bio/Blast/Applications,NcbideltablastCommandline.__init__,1,66,1
Bio/Blast/Applications,NcbimakeblastdbCommandline.__init__,1,94,7
Bio/Blast/Applications,NcbimakeblastdbCommandline._input_type_checker,1,3,1
Bio/Blast/Applications,NcbimakeblastdbCommandline._validate,10,25,18
Bio/KEGG/KGML/KGML_parser,KGMLParser.parse,24,63,6
Bio/KEGG/KGML/KGML_pathway,Pathway.get_KGML,1,12,1
Bio/KEGG/KGML/KGML_pathway,Pathway.add_entry,2,9,2
Bio/KEGG/KGML/KGML_pathway,Pathway.remove_entry,2,8,2
Bio/KEGG/KGML/KGML_pathway,Pathway.add_reaction,3,13,5
Bio/KEGG/KGML/KGML_pathway,Pathway.remove_reaction,2,8,2
Bio/KEGG/KGML/KGML_pathway,Pathway.__str__,3,18,5
Bio/KEGG/KGML/KGML_pathway,Pathway._setname,2,6,2
Bio/KEGG/KGML/KGML_pathway,Pathway.compounds,1,6,1
Bio/KEGG/KGML/KGML_pathway,Pathway.maps,1,6,1
Bio/KEGG/KGML/KGML_pathway,Pathway.orthologs,1,6,1
Bio/KEGG/KGML/KGML_pathway,Pathway.genes,1,6,1
Bio/KEGG/KGML/KGML_pathway,Entry.__str__,1,13,3
Bio/KEGG/KGML/KGML_pathway,Entry.add_component,3,9,3
Bio/KEGG/KGML/KGML_pathway,Entry.element,6,19,3
Bio/KEGG/KGML/KGML_pathway,Entry.is_reactant,3,9,2
Bio/KEGG/KGML/KGML_pathway,Graphics._setcoords,1,5,3
Bio/KEGG/KGML/KGML_pathway,Graphics._setfgcolor,2,6,2
Bio/KEGG/KGML/KGML_pathway,Graphics._setbgcolor,2,6,2
Bio/KEGG/KGML/KGML_pathway,Graphics.element,6,30,9
Bio/KEGG/KGML/KGML_pathway,Graphics.bounds,2,15,18
Bio/KEGG/KGML/KGML_pathway,Graphics.centre,1,8,8
Bio/KEGG/KGML/KGML_pathway,Reaction.__str__,1,11,1
Bio/KEGG/KGML/KGML_pathway,Reaction.add_substrate,3,11,4
Bio/KEGG/KGML/KGML_pathway,Reaction.add_product,3,10,4
Bio/KEGG/KGML/KGML_pathway,Relation.__str__,2,13,1
Bio/KEGG/KGML/KGML_pathway,Relation._getentry1,2,5,1
Bio/KEGG/KGML/KGML_pathway,Relation._getentry2,2,5,1
Bio/GenBank/Scanner,InsdcScanner.__init__,2,10,3
Bio/GenBank/Scanner,InsdcScanner.find_start,13,33,28
Bio/GenBank/Scanner,InsdcScanner.parse_header,9,25,17
Bio/GenBank/Scanner,InsdcScanner.parse_features,17,68,49
Bio/GenBank/Scanner,InsdcScanner.parse_feature,17,66,64
Bio/GenBank/Scanner,InsdcScanner.parse_footer,8,24,16
Bio/GenBank/Scanner,InsdcScanner._feed_feature_table,4,13,1
Bio/GenBank/Scanner,InsdcScanner.feed,3,20,4
Bio/GenBank/Scanner,InsdcScanner.parse,2,10,1
Bio/GenBank/Scanner,InsdcScanner.parse_records,6,19,8
Bio/GenBank/Scanner,InsdcScanner.parse_cds_features,21,63,34
Bio/GenBank/Scanner,EmblScanner.parse_footer,12,50,36
Bio/GenBank/Scanner,EmblScanner._feed_first_line,5,13,13
Bio/GenBank/Scanner,EmblScanner._feed_first_line_patents,1,10,5
Bio/GenBank/Scanner,EmblScanner._feed_first_line_patents_kipo,1,10,4
Bio/GenBank/Scanner,EmblScanner._feed_first_line_old,3,20,8
Bio/GenBank/Scanner,EmblScanner._feed_first_line_new,2,21,10
Bio/GenBank/Scanner,EmblScanner._feed_seq_length,1,9,2
Bio/GenBank/Scanner,EmblScanner._feed_header_lines,22,64,52
Bio/GenBank/Scanner,EmblScanner._feed_misc_lines,9,26,13
Bio/GenBank/Scanner,_ImgtScanner._feed_first_line,5,29,15
Bio/GenBank/Scanner,_ImgtScanner.parse_features,18,63,46
Bio/GenBank/Scanner,GenBankScanner.parse_footer,12,52,47
Bio/GenBank/Scanner,GenBankScanner._feed_first_line,41,178,226
Bio/GenBank/Scanner,GenBankScanner._feed_header_lines,48,187,158
Bio/GenBank/Scanner,GenBankScanner._feed_misc_lines,20,53,35
Bio/GenBank/Record,Record.__str__,3,31,23
Bio/GenBank/Record,Record._locus_line,4,29,48
Bio/GenBank/Record,Record._definition_line,1,8,3
Bio/GenBank/Record,Record._accession_line,3,14,4
Bio/GenBank/Record,Record._version_line,2,12,5
