File,Method Name,Cyclomatic Complexity,Source Lines of Code,Mutant Density
3rdparty/openjpeg/openjp2/cio.c, opj_stream_write_data, 5, 34, 34
3rdparty/openjpeg/openjp2/cio.c, opj_stream_flush, 2, 20, 12
3rdparty/openjpeg/openjp2/cio.c, opj_stream_read_skip, 9, 51, 64
3rdparty/openjpeg/openjp2/cio.c, opj_stream_write_skip, 5, 29, 29
3rdparty/openjpeg/openjp2/cio.c, opj_stream_get_number_byte_left, 1, 8, 4
3rdparty/openjpeg/openjp2/cio.c, opj_stream_read_seek, 1, 15, 9
3rdparty/openjpeg/openjp2/cio.c, opj_stream_write_seek, 2, 17, 12
3rdparty/openjpeg/openjp2/cio.c, opj_stream_has_seek, 0, 4, 3
3rdparty/openjpeg/openjp2/cio.c, opj_stream_default_read, 0, 8, 1
3rdparty/openjpeg/openjp2/cio.c, opj_stream_default_write, 0, 8, 1
3rdparty/openjpeg/openjp2/cio.c, opj_stream_default_skip, 0, 6, 1
3rdparty/openjpeg/openjp2/event.c, opj_set_default_event_handler, 0, 9, 10
3rdparty/openjpeg/openjp2/function_list.c, opj_procedure_list_create, 2, 16, 12
3rdparty/openjpeg/openjp2/function_list.c, opj_procedure_list_destroy, 2, 10, 13
3rdparty/openjpeg/openjp2/function_list.c, opj_procedure_list_add_procedure, 2, 27, 21
3rdparty/openjpeg/openjp2/function_list.c, opj_procedure_list_clear, 0, 4, 2
3rdparty/openjpeg/openjp2/image.c, opj_image_create0, 0, 5, 1
3rdparty/openjpeg/openjp2/image.c, opj_image_create, 6, 42, 62
3rdparty/openjpeg/openjp2/image.c, opj_image_destroy, 5, 19, 23
3rdparty/openjpeg/openjp2/image.c, opj_image_tile_create, 3, 30, 24
3rdparty/openjpeg/openjp2/invert.c, opj_lupSolve, 4, 46, 81
3rdparty/openjpeg/openjp2/invert.c, opj_lupInvert, 2, 24, 16
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_int16_to_float, 1, 13, 6
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_int32_to_float, 1, 13, 6
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_float32_to_float, 1, 13, 5
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_float64_to_float, 1, 13, 5
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_int16_to_int32, 1, 13, 6
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_int32_to_int32, 1, 13, 6
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_float32_to_int32, 1, 13, 5
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_float64_to_int32, 1, 13, 5
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_float_to_int16, 1, 13, 5
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_float_to_int32, 1, 13, 5
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_float_to_float, 1, 13, 5
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_float_to_float64, 1, 13, 5
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_check_poc_val, 11, 65, 85
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_get_num_tp, 7, 42, 30
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_calculate_tp, 2, 35, 21
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_soc, 2, 16, 9
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_siz, 4, 72, 95
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_com, 3, 46, 43
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_cod, 5, 59, 61
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_coc, 4, 37, 37
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_compare_coc, 1, 14, 6
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_coc_in_memory, 1, 39, 50
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_get_max_coc_size, 2, 15, 16
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_qcd, 5, 48, 48
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_qcc, 4, 37, 32
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_qcc_in_memory, 1, 35, 49
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_poc, 4, 46, 59
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_poc_in_memory, 2, 67, 79
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_get_max_poc_size, 1, 15, 22
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_get_max_toc_size, 1, 14, 16
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_get_specific_header_sizes, 3, 31, 48
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_ppm, 7, 56, 71
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_tlm, 3, 45, 47
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_sot, 2, 39, 24
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_get_sot_values, 1, 24, 16
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_sot, 37, 224, 251
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_sod, 11, 91, 71
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_sod, 13, 104, 137
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_rgn, 2, 49, 46
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_eoc, 2, 19, 10
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_get_tp_stride, 0, 4, 10
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_update_rates, 20, 126, 285
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_get_end_header, 0, 11, 1
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_mct_data_group, 6, 34, 17
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_all_coc, 3, 18, 6
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_all_qcc, 3, 18, 6
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_regions, 3, 21, 8
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_epc, 3, 20, 8
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_unk, 7, 48, 47
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_mct_record, 3, 50, 59
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_mcc_record, 8, 90, 114
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_mcc, 31, 188, 282
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_mco, 4, 50, 46
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_add_mct, 11, 64, 71
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_cbd, 4, 48, 57
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_setup_decoder, 2, 11, 11
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_set_threads, 4, 16, 19
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_get_default_thread_count, 6, 23, 45
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_create_compress, 6, 36, 33
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_initialise_4K_poc, 0, 18, 38
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_set_cinema_parameters, 13, 113, 193
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_is_cinema_compliant, 8, 55, 49
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_get_imf_max_NL, 16, 49, 58
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_set_imf_parameters, 18, 58, 159
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_is_imf_compliant, 106, 407, 798
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_setup_encoder, 122, 559, 940
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_add_mhmarker, 2, 25, 31
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_add_tlmarker, 4, 38, 42
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_header, 7, 44, 34
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_setup_header_reading, 2, 15, 6
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_setup_decoding_validation, 2, 15, 6
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_mct_validation, 4, 28, 39
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_setup_mct_encoding, 15, 130, 200
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_encoding_validation, 4, 32, 50
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_decoding_validation, 0, 17, 16
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_header_procedure, 23, 135, 161
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_exec, 2, 23, 11
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_get_marker_handler, 2, 11, 7
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_destroy, 7, 52, 79
3rdparty/openjpeg/openjp2/j2k.c, j2k_destroy_cstr_index, 7, 29, 38
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_tcp_destroy, 13, 57, 98
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_tcp_data_destroy, 1, 8, 8
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_cp_destroy, 7, 40, 61
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_need_nb_tile_parts_correction, 18, 76, 84
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_tile_header, 51, 235, 349
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_decode_tile, 14, 74, 74
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_update_image_data, 30, 156, 379
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_update_image_dimensions, 7, 45, 54
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_set_decoded_components, 7, 53, 40
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_set_decode_area, 22, 127, 169
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_create_decompress, 8, 51, 58
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_create_cstr_index, 2, 18, 13
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_get_SPCod_SPCoc_size, 1, 19, 16
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_compare_SPCod_SPCoc, 9, 41, 40
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_SPCod_SPCoc, 4, 51, 63
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_SPCod_SPCoc, 18, 112, 139
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_copy_tile_component_parameters, 2, 27, 29
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_get_SQcd_SQcc_size, 2, 22, 41
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_compare_SQcd_SQcc, 9, 41, 56
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_write_SQcd_SQcc, 6, 57, 90
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_read_SQcd_SQcc, 17, 95, 150
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_copy_tile_quantization_parameters, 2, 23, 25
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_dump_tile_info, 5, 42, 50
3rdparty/openjpeg/openjp2/j2k.c, j2k_dump, 12, 36, 69
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_dump_MH_index, 10, 54, 43
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_dump_MH_info, 0, 10, 7
3rdparty/openjpeg/openjp2/j2k.c, j2k_dump_image_header, 3, 27, 1480
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_read_ihdr, 8, 60, 83
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_write_ihdr, 1, 35, 35
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_write_bpcc, 2, 28, 25
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_read_bpcc, 3, 26, 17
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_write_cdef, 2, 39, 39
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_write_colr, 7, 52, 46
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_free_pclr, 1, 11, 11
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_check_color, 38, 116, 204
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_read_pclr, 16, 96, 125
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_read_cmap, 5, 46, 39
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_apply_cdef, 11, 47, 82
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_read_cdef, 7, 56, 60
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_read_colr, 14, 104, 157
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_decode, 15, 53, 79
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_write_jp2h, 13, 81, 103
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_write_ftyp, 3, 38, 46
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_write_jp2c, 3, 30, 28
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_write_jp, 1, 17, 22
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_setup_decoder, 0, 7, 6
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_setup_encoder, 31, 151, 263
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_end_decompress, 2, 16, 6
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_end_compress, 2, 16, 6
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_setup_end_header_writing, 6, 27, 3
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_setup_end_header_reading, 1, 11, 3
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_default_validation, 2, 27, 66
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_read_header_procedure, 20, 137, 139
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_start_compress, 4, 23, 12
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_find_handler, 2, 11, 8
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_skip_jp2c, 1, 13, 7
3rdparty/openjpeg/openjp2/jp2.c, opj_jpip_skip_iptr, 1, 13, 7
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_read_boxhdr_char, 7, 55, 56
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_read_header, 6, 34, 22
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_setup_encoding_validation, 1, 11, 3
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_setup_header_writing, 6, 29, 17
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_setup_header_reading, 1, 11, 3
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_destroy, 13, 56, 88
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_get_tile, 14, 55, 77
3rdparty/openjpeg/openjp2/jp2.c, opj_jp2_create, 5, 31, 34
3rdparty/openjpeg/openjp2/jp2.c, jp2_dump, 0, 7, 2
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_setbits, 1, 8, 15
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_numbytes, 1, 6, 4
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_init_enc, 0, 11, 14
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_flush, 1, 11, 14
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_bypass_init_enc, 0, 7, 3
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_bypass_enc, 3, 17, 35
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_bypass_get_extra_bytes, 4, 5, 26
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_bypass_flush_enc, 11, 20, 92
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_reset_enc, 0, 7, 8
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_restart_init_enc, 1, 12, 16
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_erterm_enc, 2, 13, 29
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_renorme, 0, 4, 1
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_segmark_enc, 1, 8, 9
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_init_dec_common, 0, 14, 14
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_init_dec, 1, 16, 22
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_raw_init_dec, 0, 7, 4
3rdparty/openjpeg/openjp2/mqc.c, opq_mqc_finish_dec, 0, 4, 2
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_resetstates, 1, 7, 4
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_setstate, 0, 5, 7
3rdparty/openjpeg/openjp2/mqc.c, opj_mqc_byteout, 3, 31, 59
3rdparty/openjpeg/openjp2/openjpeg.c, opj_set_info_handler, 1, 12, 5
3rdparty/openjpeg/openjp2/openjpeg.c, opj_set_warning_handler, 1, 12, 5
3rdparty/openjpeg/openjp2/openjpeg.c, opj_set_error_handler, 1, 12, 5
3rdparty/openjpeg/openjp2/openjpeg.c, opj_read_from_file, 1, 6, 2
3rdparty/openjpeg/openjp2/openjpeg.c, opj_get_data_length_from_file, 0, 8, 1
3rdparty/openjpeg/openjp2/openjpeg.c, opj_write_from_file, 0, 5, 1
3rdparty/openjpeg/openjp2/openjpeg.c, opj_skip_from_file, 1, 7, 1
3rdparty/openjpeg/openjp2/openjpeg.c, opj_create_decompress, 7, 155, 53
3rdparty/openjpeg/openjp2/openjpeg.c, opj_set_default_decoder_parameters, 1, 15, 13
3rdparty/openjpeg/openjp2/openjpeg.c, opj_codec_set_threads, 2, 9, 7
3rdparty/openjpeg/openjp2/openjpeg.c, opj_setup_decoder, 3, 17, 8
3rdparty/openjpeg/openjp2/openjpeg.c, opj_read_header, 3, 19, 7
3rdparty/openjpeg/openjp2/openjpeg.c, opj_set_decoded_components, 3, 25, 9
3rdparty/openjpeg/openjp2/openjpeg.c, opj_decode, 3, 17, 6
3rdparty/openjpeg/openjp2/openjpeg.c, opj_set_decode_area, 2, 20, 5
3rdparty/openjpeg/openjp2/openjpeg.c, opj_read_tile_header, 5, 28, 12
3rdparty/openjpeg/openjp2/openjpeg.c, opj_decode_tile_data, 4, 23, 9
3rdparty/openjpeg/openjp2/openjpeg.c, opj_get_decoded_tile, 3, 20, 6
3rdparty/openjpeg/openjp2/openjpeg.c, opj_set_decoded_resolution_factor, 1, 12, 3
3rdparty/openjpeg/openjp2/openjpeg.c, opj_create_compress, 7, 88, 39
3rdparty/openjpeg/openjp2/openjpeg.c, opj_set_default_encoder_parameters, 4, 55, 31
3rdparty/openjpeg/openjp2/openjpeg.c, opj_setup_encoder, 4, 15, 9
3rdparty/openjpeg/openjp2/openjpeg.c, opj_encoder_set_extra_options, 2, 14, 5
3rdparty/openjpeg/openjp2/openjpeg.c, opj_start_compress, 3, 16, 6
3rdparty/openjpeg/openjp2/openjpeg.c, opj_encode, 3, 13, 6
3rdparty/openjpeg/openjp2/openjpeg.c, opj_end_compress, 3, 14, 6
3rdparty/openjpeg/openjp2/openjpeg.c, opj_end_decompress, 3, 16, 6
3rdparty/openjpeg/openjp2/openjpeg.c, opj_set_MCT, 2, 23, 36
3rdparty/openjpeg/openjp2/openjpeg.c, opj_write_tile, 4, 21, 8
3rdparty/openjpeg/openjp2/openjpeg.c, opj_destroy_codec, 2, 13, 15
3rdparty/openjpeg/openjp2/openjpeg.c, opj_dump_codec, 1, 11, 8
3rdparty/openjpeg/openjp2/openjpeg.c, opj_get_cstr_info, 1, 8, 2
3rdparty/openjpeg/openjp2/openjpeg.c, opj_destroy_cstr_info, 3, 12, 15
3rdparty/openjpeg/openjp2/openjpeg.c, opj_get_cstr_index, 1, 8, 2
3rdparty/openjpeg/openjp2/openjpeg.c, opj_destroy_cstr_index, 1, 7, 7
3rdparty/openjpeg/openjp2/openjpeg.c, opj_stream_create_file_stream, 4, 36, 26
3rdparty/openjpeg/openjp2/openjpeg.c, opj_image_data_free, 0, 4, 2
3rdparty/openjpeg/openjp2/opj_clock.c, opj_clock, 0, 13, 17
3rdparty/openjpeg/openjp2/opj_malloc.c, opj_malloc, 1, 7, 5
3rdparty/openjpeg/openjp2/opj_malloc.c, opj_calloc, 2, 7, 11
3rdparty/openjpeg/openjp2/opj_malloc.c, opj_aligned_realloc, 0, 4, 1
3rdparty/openjpeg/openjp2/opj_malloc.c, opj_aligned_32_realloc, 0, 4, 1
3rdparty/openjpeg/openjp2/opj_malloc.c, opj_aligned_free, 1, 8, 2
3rdparty/openjpeg/openjp2/opj_malloc.c, opj_realloc, 1, 7, 5
3rdparty/openjpeg/openjp2/opj_malloc.c, opj_free, 0, 4, 2
3rdparty/openjpeg/openjp2/pi.c, opj_pi_next_lrcp, 11, 49, 82
3rdparty/openjpeg/openjp2/pi.c, opj_pi_next_rlcp, 11, 48, 82
3rdparty/openjpeg/openjp2/pi.c, opj_pi_next_rpcl, 41, 122, 408
3rdparty/openjpeg/openjp2/pi.c, opj_pi_next_pcrl, 40, 121, 405
3rdparty/openjpeg/openjp2/pi.c, opj_pi_next_cprl, 39, 118, 403
3rdparty/openjpeg/openjp2/pi.c, opj_get_encoding_parameters, 6, 81, 152
3rdparty/openjpeg/openjp2/pi.c, opj_get_all_encoding_parameters, 13, 98, 193
3rdparty/openjpeg/openjp2/pi.c, opj_pi_create, 5, 46, 32
3rdparty/openjpeg/openjp2/pi.c, opj_pi_update_encode_poc_and_final, 2, 57, 54
3rdparty/openjpeg/openjp2/pi.c, opj_pi_update_encode_not_poc, 1, 40, 29
3rdparty/openjpeg/openjp2/pi.c, opj_pi_update_decode_poc, 1, 35, 25
3rdparty/openjpeg/openjp2/pi.c, opj_pi_update_decode_not_poc, 1, 26, 23
3rdparty/openjpeg/openjp2/pi.c, opj_pi_check_next_level, 19, 80, 63
3rdparty/openjpeg/openjp2/pi.c, opj_get_encoding_packet_count, 0, 16, 13
3rdparty/openjpeg/openjp2/pi.c, opj_pi_create_encode, 47, 258, 478
3rdparty/openjpeg/openjp2/pi.c, opj_pi_destroy, 6, 28, 32
3rdparty/openjpeg/openjp2/pi.c, opj_pi_update_encoding_parameters, 1, 23, 11
3rdparty/openjpeg/openjp2/sparse_array.c, opj_sparse_array_int32_create, 7, 32, 65
3rdparty/openjpeg/openjp2/sparse_array.c, opj_sparse_array_int32_free, 3, 13, 14
3rdparty/openjpeg/openjp2/sparse_array.c, opj_sparse_array_is_region_valid, 5, 9, 40
3rdparty/openjpeg/openjp2/sparse_array.c, opj_sparse_array_int32_read_or_write, 43, 195, 653
3rdparty/openjpeg/openjp2/t2.c, opj_t2_getcommacode, 1, 8, 4
3rdparty/openjpeg/openjp2/t2.c, opj_t2_putnumpasses, 5, 14, 74
3rdparty/openjpeg/openjp2/t2.c, opj_t2_getnumpasses, 4, 17, 38
3rdparty/openjpeg/openjp2/t2.c, opj_t2_encode_packets, 26, 129, 150
3rdparty/openjpeg/openjp2/t2.c, opj_t2_decode_packets, 21, 144, 101
3rdparty/openjpeg/openjp2/t2.c, opj_t2_destroy, 1, 6, 6
3rdparty/openjpeg/openjp2/t2.c, opj_t2_decode_packet, 3, 32, 15
3rdparty/openjpeg/openjp2/t2.c, opj_t2_encode_packet, 49, 248, 345
3rdparty/openjpeg/openjp2/t2.c, opj_t2_skip_packet, 3, 32, 15
3rdparty/openjpeg/openjp2/t2.c, opj_t2_read_packet_data, 15, 100, 136
3rdparty/openjpeg/openjp2/t2.c, opj_t2_skip_packet_data, 13, 80, 98
3rdparty/openjpeg/openjp2/t2.c, opj_t2_init_seg, 7, 37, 85
3rdparty/openjpeg/openjp2/tcd.c, opj_tcd_rateallocate_fixed, 1, 7, 5
